word,num1804,freq1804,num1428,freq1428,freq_diff,num_1421,freq_1421,delta_1421,num_1435,freq_1435,delta_1435,num_1425,freq_1425,delta_1425,num_1462,freq_1462,delta_1462,averaged_delta_mf
前資,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0825290308327463e-06
化女,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0825290308327463e-06
歌舞人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
心觀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.353161288540933e-05,-1.353161288540933e-05,6.0,2.3149012820636325e-05,-2.3149012820636325e-05,4.0,4.241599336531276e-05,-4.241599336531276e-05,-1.5819323814271687e-05
邪法,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.62379354624912e-06
心諦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,0.0,0.0,0.0,3.0,3.181199502398457e-05,-3.181199502398457e-05,-7.44492803562966e-06
無所有處,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.059483865622799e-05,-4.059483865622799e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.118967731245598e-06
調伏羯磨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
定相,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.3301161233309857e-05,-4.3301161233309857e-05,0.0,0.0,0.0,1.0,1.060399834132819e-05,-1.060399834132819e-05,-1.078103191492761e-05
金棺,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.62379354624912e-06
涅槃門,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
三世間,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,3.0,3.181199502398457e-05,-3.181199502398457e-05,-6.9036635202132874e-06
心苦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,5.0,5.301999170664096e-05,-5.301999170664096e-05,-1.1145262856744565e-05
不壞法,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.62379354624912e-06
唱食,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
三菩提,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.43569031937368e-05,-2.43569031937368e-05,0.0,0.0,0.0,2.0,2.120799668265638e-05,-2.120799668265638e-05,-9.112979975278636e-06
陀天,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.62379354624912e-05,-1.62379354624912e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.24758709249824e-06
弗于逮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,1.0,1.060399834132819e-05,-1.060399834132819e-05,-2.6620641836820115e-06
五怖畏,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.1650580616654927e-06
罪惡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,0.0,0.0,0.0,1.0,1.060399834132819e-05,-1.060399834132819e-05,-4.285857729931131e-06
二種神力,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
廣果天,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
法歲,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
法樹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
五百估客,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
正智,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.62379354624912e-05,-1.62379354624912e-05,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-4.019220853186117e-06
歸命,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.353161288540933e-05,-1.353161288540933e-05,0.0,0.0,0.0,1.0,1.060399834132819e-05,-1.060399834132819e-05,-4.827122245347505e-06
磨貝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
頂法,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
青蓮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,3.0,1.1574506410318166e-05,-1.1574506410318166e-05,0.0,0.0,0.0,-3.938694828312753e-06
自在心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
厭世,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,1.0,3.858168803439388e-06,-3.858168803439388e-06,1.0,1.060399834132819e-05,-1.060399834132819e-05,-3.433697944369889e-06
衣裓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-2.9366918223533702e-06
法會,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
摩伽羅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-2.3954273069369973e-06
正慧,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
無量淨天,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
尼壇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
斷肉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.353161288540933e-05,-1.353161288540933e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.706322577081866e-06
有量,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.62379354624912e-06
南天,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,2.0,7.716337606878775e-06,-7.716337606878775e-06,0.0,0.0,0.0,-2.084532036792128e-06
五下分結,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-1.3128982761042508e-06
無想天,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.1650580616654927e-06
無異想,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
雙樹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,2.0,7.716337606878775e-06,-7.716337606878775e-06,1.0,1.060399834132819e-05,-1.060399834132819e-05,-5.829125251306886e-06
維耶離,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.00014072877400825702,-0.00014072877400825702,0.0,0.0,0.0,0.0,0.0,0.0,-2.8145754801651404e-05
有驗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
血脈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
眾聖,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,3.0,3.181199502398457e-05,-3.181199502398457e-05,-6.9036635202132874e-06
安那般那,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
舍脂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
斷道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,0.0,0.0,0.0,1.0,1.060399834132819e-05,-1.060399834132819e-05,-4.285857729931131e-06
果門,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.1650580616654927e-06
無色界,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,13.0,0.00013785197843726652,-0.00013785197843726652,-2.8111660202869678e-05
如蓮華在水,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,0.0,0.0,0.0,1.0,1.060399834132819e-05,-1.060399834132819e-05,-3.2033286990983845e-06
毘醯勒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-2.3954273069369973e-06
龕塔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0825290308327463e-06
少淨天,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
摩訶迦羅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0825290308327463e-06
波婆利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
智心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-1.3128982761042508e-06
黑白石,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
能信,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,1.0,3.858168803439388e-06,-3.858168803439388e-06,2.0,2.120799668265638e-05,-2.120799668265638e-05,-7.178291158884647e-06
開導,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
執金剛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
都會,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
阿修羅王,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,0.0,0.0,0.0,1.0,1.060399834132819e-05,-1.060399834132819e-05,-3.744593214514758e-06
阿羅訶,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.24758709249824e-05,-3.24758709249824e-05,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.266807945684358e-06
韋提,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,4.0,1.543267521375755e-05,-1.543267521375755e-05,0.0,0.0,0.0,-4.169064073584256e-06
因力,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.62379354624912e-06
智境,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
不綺語,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0825290308327463e-06
伽羅樹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
覺心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,1.0,3.858168803439388e-06,-3.858168803439388e-06,4.0,4.241599336531276e-05,-4.241599336531276e-05,-1.1419890495415922e-05
毘城,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,1.0,1.060399834132819e-05,-1.060399834132819e-05,-2.6620641836820115e-06
衲衣,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.62379354624912e-06
聲杖,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
磋,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
退大,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,1.0,1.060399834132819e-05,-1.060399834132819e-05,-2.6620641836820115e-06
能作因,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
無量光天,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
三脫門,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.1650580616654927e-06
鐃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,2.0,7.716337606878775e-06,-7.716337606878775e-06,0.0,0.0,0.0,-3.1670610676248745e-06
開眼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,14.0,5.401436324815142e-05,-5.401436324815142e-05,0.0,0.0,0.0,-1.2426666195879403e-05
出陣,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.1650580616654927e-06
諸宗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.1189677312456e-06,-8.1189677312456e-06,2.0,7.716337606878775e-06,-7.716337606878775e-06,0.0,0.0,0.0,-3.1670610676248745e-06
惡名畏,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
識處定,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0825290308327464e-05,-1.0825290308327464e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.1650580616654927e-06
阿迦尼吒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.1420128964555464e-05,-5.1420128964555464e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.0284025792911093e-05
小豆粥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.1650580616654928e-05,-2.1650580616654928e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.330116123330985e-06
緣佛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
頭光,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.353161288540933e-05,-1.353161288540933e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.706322577081866e-06
十六大國,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-1.8541627915206241e-06
四重罪,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,0.0,0.0,0.0,0.0,0.0,0.0,-5.412645154163732e-07
尸棄,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.706322577081866e-06,-2.706322577081866e-06,2.0,7.716337606878775e-06,-7.716337606878775e-06,1.0,1.060399834132819e-05,-1.060399834132819e-05,-4.205331705057766e-06
時宗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.412645154163732e-06,-5.412645154163732e-06,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-1.8541627915206241e-06
三平等,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
持律第一,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1574506410318166e-05,-1.1574506410318166e-05,1.0,1.060399834132819e-05,-1.060399834132819e-05,-4.435700950329271e-06
四大教法,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
荏,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
八苦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
五箭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
天使,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,3.0,3.181199502398457e-05,-3.181199502398457e-05,-7.134032765484792e-06
天住,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
五無間罪,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.543267521375755e-05,-1.543267521375755e-05,0.0,0.0,0.0,-3.08653504275151e-06
二領,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.716337606878775e-06,-7.716337606878775e-06,0.0,0.0,0.0,-1.543267521375755e-06
無蓋,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
空王,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
道術,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
八輩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,1.0,1.060399834132819e-05,-1.060399834132819e-05,-2.8924334289535157e-06
五瓶,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
供奉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
摩訶僧祇律,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
安立,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,3.0,3.181199502398457e-05,-3.181199502398457e-05,-7.134032765484792e-06
即中,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.716337606878775e-06,-7.716337606878775e-06,0.0,0.0,0.0,-1.543267521375755e-06
十智,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
鞞舍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
精進方便,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
不共法,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.543267521375755e-05,-1.543267521375755e-05,3.0,3.181199502398457e-05,-3.181199502398457e-05,-9.448934047548425e-06
十二天,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
禪悅食,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
天尊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
優鉢羅比丘尼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.858168803439387e-05,-3.858168803439387e-05,0.0,0.0,0.0,-7.716337606878775e-06
九部經,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.472351923095449e-05,-3.472351923095449e-05,1.0,1.060399834132819e-05,-1.060399834132819e-05,-9.065503514456536e-06
即心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.9290844017196936e-05,-1.9290844017196936e-05,0.0,0.0,0.0,-3.8581688034393875e-06
吉祥日,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.543267521375755e-05,-1.543267521375755e-05,0.0,0.0,0.0,-3.08653504275151e-06
吉祥果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.716337606878775e-06,-7.716337606878775e-06,0.0,0.0,0.0,-1.543267521375755e-06
現行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,1.0,1.060399834132819e-05,-1.060399834132819e-05,-2.8924334289535157e-06
俱不成,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
大悟,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
軛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.858168803439388e-06,-3.858168803439388e-06,0.0,0.0,0.0,-7.716337606878777e-07
